old_path,proposed_relative_path,category,subject,variant,size,index,confidence,reason
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftarm/Templatewalkingnorthleftarm5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftarm5_32x32_0749.png","tilemap_sheet","cp","templatewalkingnorthleftarm5","32x32","0749","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftarm/Templatewalkingnorthleftarm6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftarm6_32x32_0750.png","tilemap_sheet","cp","templatewalkingnorthleftarm6","32x32","0750","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftarm/Templatewalkingnorthleftarm7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftarm7_32x32_0751.png","tilemap_sheet","cp","templatewalkingnorthleftarm7","32x32","0751","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftarm/Templatewalkingnorthleftarm8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftarm8_32x32_0752.png","tilemap_sheet","cp","templatewalkingnorthleftarm8","32x32","0752","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg1_32x32_0753.png","tilemap_sheet","cp","templatewalkingnorthleftleg1","32x32","0753","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg2_32x32_0754.png","tilemap_sheet","cp","templatewalkingnorthleftleg2","32x32","0754","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg3_32x32_0755.png","tilemap_sheet","cp","templatewalkingnorthleftleg3","32x32","0755","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg4_32x32_0756.png","tilemap_sheet","cp","templatewalkingnorthleftleg4","32x32","0756","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg5_32x32_0757.png","tilemap_sheet","cp","templatewalkingnorthleftleg5","32x32","0757","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg6_32x32_0758.png","tilemap_sheet","cp","templatewalkingnorthleftleg6","32x32","0758","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg7_32x32_0759.png","tilemap_sheet","cp","templatewalkingnorthleftleg7","32x32","0759","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Leftleg/Templatewalkingnorthleftleg8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthleftleg8_32x32_0760.png","tilemap_sheet","cp","templatewalkingnorthleftleg8","32x32","0760","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm1_32x32_0761.png","tilemap_sheet","cp","templatewalkingnorthrightarm1","32x32","0761","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm2_32x32_0762.png","tilemap_sheet","cp","templatewalkingnorthrightarm2","32x32","0762","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm3_32x32_0763.png","tilemap_sheet","cp","templatewalkingnorthrightarm3","32x32","0763","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm4_32x32_0764.png","tilemap_sheet","cp","templatewalkingnorthrightarm4","32x32","0764","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm5_32x32_0765.png","tilemap_sheet","cp","templatewalkingnorthrightarm5","32x32","0765","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm6_32x32_0766.png","tilemap_sheet","cp","templatewalkingnorthrightarm6","32x32","0766","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm7_32x32_0767.png","tilemap_sheet","cp","templatewalkingnorthrightarm7","32x32","0767","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightarm/Templatewalkingnorthrightarm8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightarm8_32x32_0768.png","tilemap_sheet","cp","templatewalkingnorthrightarm8","32x32","0768","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg1_32x32_0769.png","tilemap_sheet","cp","templatewalkingnorthrightleg1","32x32","0769","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg2_32x32_0770.png","tilemap_sheet","cp","templatewalkingnorthrightleg2","32x32","0770","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg3_32x32_0771.png","tilemap_sheet","cp","templatewalkingnorthrightleg3","32x32","0771","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg4_32x32_0772.png","tilemap_sheet","cp","templatewalkingnorthrightleg4","32x32","0772","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg5_32x32_0773.png","tilemap_sheet","cp","templatewalkingnorthrightleg5","32x32","0773","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg6_32x32_0774.png","tilemap_sheet","cp","templatewalkingnorthrightleg6","32x32","0774","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg7_32x32_0775.png","tilemap_sheet","cp","templatewalkingnorthrightleg7","32x32","0775","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/Rightleg/Templatewalkingnorthrightleg8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthrightleg8_32x32_0776.png","tilemap_sheet","cp","templatewalkingnorthrightleg8","32x32","0776","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead1_32x32_0777.png","tilemap_sheet","cp","templatewalkingnorthtorsohead1","32x32","0777","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead2_32x32_0778.png","tilemap_sheet","cp","templatewalkingnorthtorsohead2","32x32","0778","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead3_32x32_0779.png","tilemap_sheet","cp","templatewalkingnorthtorsohead3","32x32","0779","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead4_32x32_0780.png","tilemap_sheet","cp","templatewalkingnorthtorsohead4","32x32","0780","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead5_32x32_0781.png","tilemap_sheet","cp","templatewalkingnorthtorsohead5","32x32","0781","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead6_32x32_0782.png","tilemap_sheet","cp","templatewalkingnorthtorsohead6","32x32","0782","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead7_32x32_0783.png","tilemap_sheet","cp","templatewalkingnorthtorsohead7","32x32","0783","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/TemplatePieces/TorsoHead/Templatewalkingnorthtorsohead8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorthtorsohead8_32x32_0784.png","tilemap_sheet","cp","templatewalkingnorthtorsohead8","32x32","0784","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth1_32x32_0785.png","tilemap_sheet","cp","templatewalkingnorth1","32x32","0785","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth2_32x32_0786.png","tilemap_sheet","cp","templatewalkingnorth2","32x32","0786","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth3_32x32_0787.png","tilemap_sheet","cp","templatewalkingnorth3","32x32","0787","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth4_32x32_0788.png","tilemap_sheet","cp","templatewalkingnorth4","32x32","0788","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth5_32x32_0789.png","tilemap_sheet","cp","templatewalkingnorth5","32x32","0789","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth6_32x32_0790.png","tilemap_sheet","cp","templatewalkingnorth6","32x32","0790","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth7_32x32_0791.png","tilemap_sheet","cp","templatewalkingnorth7","32x32","0791","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingNorth/Templatewalkingnorth8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingnorth8_32x32_0792.png","tilemap_sheet","cp","templatewalkingnorth8","32x32","0792","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm1_32x32_0793.png","tilemap_sheet","cp","templatewalkingsouthleftarm1","32x32","0793","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm2_32x32_0794.png","tilemap_sheet","cp","templatewalkingsouthleftarm2","32x32","0794","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm3_32x32_0795.png","tilemap_sheet","cp","templatewalkingsouthleftarm3","32x32","0795","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm4_32x32_0796.png","tilemap_sheet","cp","templatewalkingsouthleftarm4","32x32","0796","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm5_32x32_0797.png","tilemap_sheet","cp","templatewalkingsouthleftarm5","32x32","0797","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm6_32x32_0798.png","tilemap_sheet","cp","templatewalkingsouthleftarm6","32x32","0798","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm7_32x32_0799.png","tilemap_sheet","cp","templatewalkingsouthleftarm7","32x32","0799","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftarm/Templatewalkingsouthleftarm8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftarm8_32x32_0800.png","tilemap_sheet","cp","templatewalkingsouthleftarm8","32x32","0800","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg1_32x32_0801.png","tilemap_sheet","cp","templatewalkingsouthleftleg1","32x32","0801","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg2_32x32_0802.png","tilemap_sheet","cp","templatewalkingsouthleftleg2","32x32","0802","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg3_32x32_0803.png","tilemap_sheet","cp","templatewalkingsouthleftleg3","32x32","0803","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg4_32x32_0804.png","tilemap_sheet","cp","templatewalkingsouthleftleg4","32x32","0804","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg5_32x32_0805.png","tilemap_sheet","cp","templatewalkingsouthleftleg5","32x32","0805","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg6_32x32_0806.png","tilemap_sheet","cp","templatewalkingsouthleftleg6","32x32","0806","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg7_32x32_0807.png","tilemap_sheet","cp","templatewalkingsouthleftleg7","32x32","0807","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Leftleg/Templatewalkingsouthleftleg8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthleftleg8_32x32_0808.png","tilemap_sheet","cp","templatewalkingsouthleftleg8","32x32","0808","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm1_32x32_0809.png","tilemap_sheet","cp","templatewalkingsouthrightarm1","32x32","0809","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm2_32x32_0810.png","tilemap_sheet","cp","templatewalkingsouthrightarm2","32x32","0810","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm3_32x32_0811.png","tilemap_sheet","cp","templatewalkingsouthrightarm3","32x32","0811","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm4_32x32_0812.png","tilemap_sheet","cp","templatewalkingsouthrightarm4","32x32","0812","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm5_32x32_0813.png","tilemap_sheet","cp","templatewalkingsouthrightarm5","32x32","0813","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm6_32x32_0814.png","tilemap_sheet","cp","templatewalkingsouthrightarm6","32x32","0814","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm7_32x32_0815.png","tilemap_sheet","cp","templatewalkingsouthrightarm7","32x32","0815","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightarm/Templatewalkingsouthrightarm8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightarm8_32x32_0816.png","tilemap_sheet","cp","templatewalkingsouthrightarm8","32x32","0816","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg1_32x32_0817.png","tilemap_sheet","cp","templatewalkingsouthrightleg1","32x32","0817","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg2_32x32_0818.png","tilemap_sheet","cp","templatewalkingsouthrightleg2","32x32","0818","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg3_32x32_0819.png","tilemap_sheet","cp","templatewalkingsouthrightleg3","32x32","0819","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg4_32x32_0820.png","tilemap_sheet","cp","templatewalkingsouthrightleg4","32x32","0820","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg5_32x32_0821.png","tilemap_sheet","cp","templatewalkingsouthrightleg5","32x32","0821","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg6_32x32_0822.png","tilemap_sheet","cp","templatewalkingsouthrightleg6","32x32","0822","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg7.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg7_32x32_0823.png","tilemap_sheet","cp","templatewalkingsouthrightleg7","32x32","0823","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/Rightleg/Templatewalkingsouthrightleg8.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthrightleg8_32x32_0824.png","tilemap_sheet","cp","templatewalkingsouthrightleg8","32x32","0824","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead1.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead1_32x32_0825.png","tilemap_sheet","cp","templatewalkingsouthtorsohead1","32x32","0825","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead2.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead2_32x32_0826.png","tilemap_sheet","cp","templatewalkingsouthtorsohead2","32x32","0826","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead3.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead3_32x32_0827.png","tilemap_sheet","cp","templatewalkingsouthtorsohead3","32x32","0827","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead4.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead4_32x32_0828.png","tilemap_sheet","cp","templatewalkingsouthtorsohead4","32x32","0828","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead5.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead5_32x32_0829.png","tilemap_sheet","cp","templatewalkingsouthtorsohead5","32x32","0829","high","tilemap-or-template-path"
"assets/references/GuttyKreum_Characterpackv8/Template/WalkingSouth/TemplatePieces/TorsoHead/Templatewalkingsouthtorsohead6.png","assets/tilesets/character_pack/tilemap_sheet/tilemap_sheet_cp_templatewalkingsouthtorsohead6_32x32_0830.png","tilemap_sheet","cp","templatewalkingsouthtorsohead6","32x32","0830","high","tilemap-or-template-path"
